"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"hope they discover a sinkhole under Selhurst Park after the game and the ground gets swallowed up so we don't have to play there again #LFC",FALSE,0,NA,2015-02-14 17:51:12,FALSE,NA,"566655914498097152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LewisJones_90",0,FALSE,FALSE,NA,NA
"RT @JessOfRVA: Hey Church Hill folk, be careful on 24th at E. Marshall. There's a pretty deep sinkhole in the sidewalk. Cc: @chpn http://t.…",FALSE,0,NA,2015-02-14 17:42:12,FALSE,NA,"566653649980768256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kia11on",2,TRUE,FALSE,NA,NA
"Corvette Plant Manager Talks about Sinkhole and Visitors http://t.co/rECQ2JIb86",FALSE,0,NA,2015-02-14 17:41:01,FALSE,NA,"566653349626277888",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","VetteTube",0,FALSE,FALSE,NA,NA
"RT @ArizonaDOT: Reminder! State Route 89A closed at Oak Creek Canyon because of a sinkhole: http://t.co/4AICNPwZUY http://t.co/XSxQpWdqkA",FALSE,0,NA,2015-02-14 17:35:41,FALSE,NA,"566652008133062657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kia11on",28,TRUE,FALSE,NA,NA
"RT @JessOfRVA: Hey Church Hill folk, be careful on 24th at E. Marshall. There's a pretty deep sinkhole in the sidewalk. Cc: @chpn http://t.…",FALSE,0,NA,2015-02-14 17:29:10,FALSE,NA,"566650369363968002",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","chpn",2,TRUE,FALSE,NA,NA
"#sinkhole #bimmah #oman #travel #holiday @ Bimmah Sinkhole Park http://t.co/CK38pIBZkg",FALSE,0,NA,2015-02-14 17:22:31,FALSE,NA,"566648695664685056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LauraJayH",0,FALSE,FALSE,"59.07188163","23.03607068"
"✌ @Reading ""Your Host"" http://t.co/cfnBbxr1fL",FALSE,0,NA,2015-02-14 17:14:10,FALSE,NA,"566646592523210753",NA,"<a href=""http://www.reading.am"" rel=""nofollow"">Reading.am</a>","rogreisreading",0,FALSE,FALSE,NA,NA
"The Empty Nest Sinkhole #findsomethingoldtolove #Renew15",FALSE,0,NA,2015-02-14 17:03:42,FALSE,NA,"566643959758200832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wensubet",0,FALSE,FALSE,NA,NA
"The Empty Nest Sinkhole #findsomethingnewtolove #Renew15",FALSE,0,NA,2015-02-14 16:56:28,FALSE,NA,"566642139740635136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wensubet",0,FALSE,FALSE,NA,NA
"Hey Church Hill folk, be careful on 24th at E. Marshall. There's a pretty deep sinkhole in the sidewalk. Cc: @chpn http://t.co/zLJShRfJ0m",FALSE,0,NA,2015-02-14 16:52:57,FALSE,NA,"566641255720185856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JessOfRVA",2,FALSE,FALSE,NA,NA
"In 2014, I will start a terrible heavy metalqband called Mezium-Size Sinkhole.",FALSE,0,NA,2015-02-14 16:49:31,FALSE,NA,"566640391110549505",NA,"<a href=""http://www.vfptx6l9gb1uojnzk07amcwh2ydq3sri584.com"" rel=""nofollow"">tluuk3cwrto1p7r6fqii61w4c2gy9ysg</a>","lagafalinda218",0,FALSE,FALSE,NA,NA
"[Freeman Cebu] Equipment for sinkhole assessment arrives http://t.co/gTmuAAWSNv",FALSE,0,NA,2015-02-14 16:41:16,FALSE,NA,"566638315106205696",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","AllNews_PH",0,FALSE,FALSE,NA,NA
"RT @Palmetto_Star: I need to ride a sinkhole to inner earth",FALSE,0,NA,2015-02-14 16:17:58,FALSE,NA,"566632450881617921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","aufuela",1,TRUE,FALSE,NA,NA
"I need to ride a sinkhole to inner earth",FALSE,1,NA,2015-02-14 16:16:36,FALSE,NA,"566632106135408641",NA,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","Palmetto_Star",1,FALSE,FALSE,NA,NA
"All this was allowed to happen under NJ so called ""stringent"" regs:
http://t.co/7t63DYVSOf
http://t.co/QZO6Oq8cBK
http://t.co/5H2XXO9rVX",FALSE,0,NA,2015-02-14 16:11:59,FALSE,NA,"566630946712350720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WolfeNotes",0,FALSE,FALSE,"0","0"
"@WouterJong ik rijd er dagelijks langs. Mij is niets opgevallen #sinkhole #60cm",FALSE,0,"WouterJong",2015-02-14 16:11:30,FALSE,"566570643215638528","566630821797564417","45518477","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","josschaafsma",0,FALSE,FALSE,NA,NA
"RT @utaha_860: Large sinkhole on 4600 block of Spruce; traffic on detour http://t.co/KiCTun8k9Z http://t.co/asN68WjSq9",FALSE,0,NA,2015-02-14 16:10:36,FALSE,NA,"566630596454412288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mitune_730",2,TRUE,FALSE,NA,NA
"Take a look at what Bergen Record http://t.co/JKnhcF3prJ calls NJ's ""stringent construction standards"" for pipelines

http://t.co/5H2XXO9rVX",FALSE,0,NA,2015-02-14 16:07:23,FALSE,NA,"566629786500759553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WolfeNotes",0,FALSE,FALSE,"0","0"
"Ready-made bunker...Enormous sinkhole opens up on golf course http://t.co/2nox9IYqA3",FALSE,1,NA,2015-02-14 15:44:57,FALSE,NA,"566624143589011456",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","renebb",0,FALSE,FALSE,NA,NA
"Sinkhole News is out! http://t.co/xKScR2Kz5i Stories via @azonlinenews @KentuckyChevy @pautoappraisers",FALSE,0,NA,2015-02-14 15:18:37,FALSE,NA,"566617513614528515",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","sinkholenews",0,FALSE,FALSE,NA,NA
"Corvettes restored to original glory after swallowed by sinkhole | http://t.co/tIafHQwYEP http://t.co/xpaUZEXd2T",FALSE,0,NA,2015-02-14 15:15:16,FALSE,NA,"566616671029170177",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Bypass1959",0,FALSE,FALSE,NA,NA
"More local media stories yday about a sinkhole that some metal was damaged in a year ago than about about city's homeless in a year. #BGKY",FALSE,1,NA,2015-02-14 15:14:35,FALSE,NA,"566616500773978112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","7000Monarchs",0,FALSE,FALSE,NA,NA
"One year after it was among eight cars swallowed by the sinkhole that opened beneath the Skydome, the 2009 ZR1... http://t.co/bPWDpDbjyH",FALSE,0,NA,2015-02-14 15:11:54,FALSE,NA,"566615826250219520",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","nets4you",0,FALSE,FALSE,NA,NA
"Sinkhole Security Camera Footage http://t.co/nHA3xE8Ihf",FALSE,0,NA,2015-02-14 14:48:05,FALSE,NA,"566609829712887809",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ss812",0,FALSE,FALSE,NA,NA
"Foto: iamjapanese: Anita Hunt (Sinkhole, Landslip, Puddle…) I-I     2014   etching via    more http://t.co/8QSfO3oRbb",FALSE,0,NA,2015-02-14 14:02:09,FALSE,NA,"566598271414833152",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","monikfino",0,FALSE,FALSE,NA,NA
"RT @Tabletalk: Dr. Donald Whitney explains how we can escape spiritual sinkholes: http://t.co/GceUMw0Z3S",FALSE,0,NA,2015-02-14 13:46:36,FALSE,NA,"566594356317286400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trinafrancine",6,TRUE,FALSE,NA,NA
"RT @madcapscience: Roll to create giant sinkhole..... 
Roll to fix giant sinkhole.....#rpgquotes.",FALSE,0,NA,2015-02-14 13:23:27,FALSE,NA,"566588530420621312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","QuoteRPGs",1,TRUE,FALSE,NA,NA
"Lake of the dead と　世界のるつぼとスモールポックスで気持ちよくなりたい

sinkholeとか知らん",FALSE,0,NA,2015-02-14 13:22:05,FALSE,NA,"566588188349575168",NA,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter</a>","corona_TCG",0,FALSE,FALSE,NA,NA
"@TheBigBlueTrain wtf!! Is that the sinkhole in deep dark Kent?",FALSE,0,"TheBigBlueTrain",2015-02-14 13:22:05,FALSE,"566582486814429184","566588187209134083","623204101","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","micks_tape",0,FALSE,FALSE,NA,NA
"Photo: visitheworld: The Neversink Pit Sinkhole near Scotsboro / Alabama (by wow pic). http://t.co/cmrAAyo0sh",FALSE,1,NA,2015-02-14 13:16:49,FALSE,NA,"566586861070868481",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","lollo1970",0,FALSE,FALSE,NA,NA
"“@Rili2013: #Ondertussen #Brandweer is #spoor bijster.......Uitgeblust...... http://t.co/067FcXEfTJ”Is helemaal ""in"" tegenwoordig #Sinkhole",FALSE,1,"Rili2013",2015-02-14 13:04:14,FALSE,"566581879101337600","566583696388784128","1249816142","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","John_Multiplex",0,FALSE,FALSE,NA,NA
"Sinkhole Security Camera Footage http://t.co/fPAhmG7WA4",FALSE,0,NA,2015-02-14 12:42:20,FALSE,NA,"566578183558819841",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","DeltaRoofingSvc",0,FALSE,FALSE,NA,NA
"Ondertussen staat Imca Marina's huis al 60 (!) cm lager volgens de Televaag. Ik wacht de foto's van dit sinkhole in Midwolda maar even af.",FALSE,0,NA,2015-02-14 12:12:22,FALSE,NA,"566570643215638528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WouterJong",0,FALSE,FALSE,NA,NA
"Marquei como visto The Middle - 6x6 - The Sinkhole http://t.co/5WtqfEWVEf #bancodeseries #maratona - Média de 21 ep/dia",FALSE,0,NA,2015-02-14 11:54:59,FALSE,NA,"566566270451982336",NA,"<a href=""http://www.bancodeseries.com.br"" rel=""nofollow"">Banco de Séries</a>","Fabbap",0,FALSE,FALSE,NA,NA
"Bimmah Sinkhole, Oman #amazingplace #travelwish #travel http://t.co/8uSRoW5Pmk",FALSE,0,NA,2015-02-14 11:08:19,FALSE,NA,"566554525482250241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hfshzhr",0,FALSE,FALSE,NA,NA
"Sinkhole RANDOMLY Appears In Russia! http://t.co/JPJR0EesAn",FALSE,0,NA,2015-02-14 10:57:01,FALSE,NA,"566551682813665281",NA,"<a href=""http://www.hoodplug.com"" rel=""nofollow"">Hood Plug</a>","AtlantaCrowns",0,FALSE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:56:41,FALSE,NA,"566551598508146688",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","navakumar15",27,TRUE,FALSE,NA,NA
"Breaking News: #Surprise Sinkhole in Surprise injures two, causes traffic delays http://t.co/628u6pZ9rx",FALSE,0,NA,2015-02-14 10:54:56,FALSE,NA,"566551155191607296",NA,"<a href=""http://www.azonlinenews.com"" rel=""nofollow"">az online news</a>","azonlinenews",0,FALSE,FALSE,NA,NA
"Breaking News: #Flagstaff Flagstaff-area highway partially reopened at sinkhole site http://t.co/4hyUz7MX7C",FALSE,0,NA,2015-02-14 10:50:15,FALSE,NA,"566549977099673600",NA,"<a href=""http://www.azonlinenews.com"" rel=""nofollow"">az online news</a>","azonlinenews",0,FALSE,FALSE,NA,NA
"Breaking News: #Flagstaff Flagstaff-area highway now fully reopened at sinkhole site - Today's News http://t.co/snK4dL4uHN",FALSE,0,NA,2015-02-14 10:49:32,FALSE,NA,"566549799768686592",NA,"<a href=""http://www.azonlinenews.com"" rel=""nofollow"">az online news</a>","azonlinenews",0,FALSE,FALSE,NA,NA
"Breaking News: #Flagstaff Sinkhole closes SR 89A south of Flagstaff http://t.co/W8KOcLQF23",FALSE,0,NA,2015-02-14 10:49:09,FALSE,NA,"566549700476928000",NA,"<a href=""http://www.azonlinenews.com"" rel=""nofollow"">az online news</a>","azonlinenews",0,FALSE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:48:03,FALSE,NA,"566549426181660673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajpurohit_7",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:44:32,FALSE,NA,"566548540017487873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anitasangwan",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:41:16,FALSE,NA,"566547717447360512",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","GhostDancer_2",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:38:22,FALSE,NA,"566546988586795008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NeenaRai",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:31:39,FALSE,NA,"566545297031962625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","pbshur",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:25:46,FALSE,NA,"566543817759666176",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","cloudless8",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:24:46,FALSE,NA,"566543565753712640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elslomo",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:22:03,FALSE,NA,"566542882656382976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VirtualAjay",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:19:11,FALSE,NA,"566542161869410305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gulshanzaadu",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:16:43,FALSE,NA,"566541539980369920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Innenwelttramp",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:16:35,FALSE,NA,"566541506031677440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noreligionisok",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 10:15:36,FALSE,NA,"566541259808833537",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","BasimaFaysal",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 09:37:35,FALSE,NA,"566531690689200128",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GoldKonig",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 09:32:45,FALSE,NA,"566530476291395584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mephistofish",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 09:05:45,FALSE,NA,"566523680210321408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PoliticoVoice",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 09:04:35,FALSE,NA,"566523385296211968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PleaseDemocracy",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 09:03:57,FALSE,NA,"566523226030112768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fifi_Borgia",27,TRUE,FALSE,NA,NA
"@Atari2600hero @TheClumpany now now we don't do moonbeams! #sinkhole",FALSE,1,"Atari2600hero",2015-02-14 09:02:54,FALSE,"566522524327219200","566522963701563392","718801364","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PJGreenandwhite",0,FALSE,FALSE,NA,NA
"Xiaozhai Tiankeng (Heavenly Pit)  - The World's (Earth's) Deepest Sinkhole: http://t.co/oxtgZBfLGU via @YouTube",FALSE,0,NA,2015-02-14 08:55:01,FALSE,NA,"566520981012086784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LammersLiesbeth",0,FALSE,FALSE,NA,NA
"Sinkhole causes traffic delays in Surprise: The Surprise Police Department said to expect traffic delays on 16... http://t.co/nFHqvA0TE7",FALSE,0,NA,2015-02-14 08:31:39,FALSE,NA,"566515100639457280",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ScottyPenguin",0,FALSE,FALSE,NA,NA
"RT @greenlandhull58: Broken water mains, High Park sinkhole causing problems for public transit http://t.co/ILQ6qWrseF
Rob Ford to the resc…",FALSE,0,NA,2015-02-14 08:11:39,FALSE,NA,"566510067428491267",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vivihandbag",1,TRUE,FALSE,NA,NA
"Fully restored Corvette unveiled at National Corvette Museum one year after sinkhole",FALSE,0,NA,2015-02-14 07:45:30,FALSE,NA,"566503485005242369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","elmarevav",0,FALSE,FALSE,NA,NA
"""Self-pity is a death that has no resurrection, a sinkhole from which no rescuing hand can drag you because you have chosen to sink.""",FALSE,0,NA,2015-02-14 07:42:51,FALSE,NA,"566502818580680704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lzzayaffandy",0,FALSE,FALSE,NA,NA
"Sinkhole Anniversary / Blue Devil Unveiling http://t.co/gCnYu2O63H",FALSE,0,NA,2015-02-14 07:41:22,FALSE,NA,"566502445036347393",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RichardJoashTan",0,FALSE,FALSE,NA,NA
"I have a grounghog,and a weird gold looking armadilio in my yard.They live in a sinkhole,lots of brush and trees. http://t.co/MqQHrKfqku",FALSE,0,NA,2015-02-14 07:34:11,FALSE,NA,"566500636385378305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","doctorrooroo",0,FALSE,FALSE,NA,NA
"A golf club receives concerned requests from pet owners about the fate of a dog photographed in a sinkhole that appeared on its course.",FALSE,0,NA,2015-02-14 07:25:27,FALSE,NA,"566498439236947968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Twisted_Tiaar",0,FALSE,FALSE,NA,NA
"Watch this sinkhole swallow an entire grove of trees http://t.co/oIQ2ApKRgC",FALSE,0,NA,2015-02-14 07:21:20,FALSE,NA,"566497404456017920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yori_747",0,FALSE,FALSE,NA,NA
"RT @DanielGennaoui: Ever heard of the Guatemala Sinkhole? Read about this crazy story here: http://t.co/VEF5YifoJN #interesting #crazy http…",FALSE,0,NA,2015-02-14 07:07:33,FALSE,NA,"566493935661760513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urbanbiodivers",4,TRUE,FALSE,NA,NA
"Sinkhole in Surprise injures two, causes traffic delays: The sinkhole on 163rd Avenue near  Grand Ave... http://t.co/MKnHrqZzBF #SPBnews",FALSE,0,NA,2015-02-14 06:59:46,FALSE,NA,"566491973440139266",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","SocialPressBlog",0,FALSE,FALSE,NA,NA
"そういえばこの間「sinkholeの白枠と黒枠そんなに値段変わらないんだよな。3000円位しか差がない」って言ってた時は自分でも頭おかしいと少し思いましたね",FALSE,1,NA,2015-02-14 06:50:03,FALSE,NA,"566489528374812672",NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","HAL8492",0,FALSE,FALSE,NA,NA
"Louisiana Sinkhole Swallows Up Trees in Seconds: http://t.co/0Ao4P8yFdo via @YouTube",FALSE,0,NA,2015-02-14 06:46:55,FALSE,NA,"566488741796388864",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ilmirbiz",0,FALSE,FALSE,NA,NA
"#local #news Sinkhole in Surprise injures two, causes traffic delays",FALSE,0,NA,2015-02-14 06:43:23,FALSE,NA,"566487851479494662",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","_PhoenixNews",0,FALSE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 06:26:02,FALSE,NA,"566483484609241088",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","livermadness",27,TRUE,FALSE,NA,NA
"So it's been one year since that sinkhole in the Corvette Museum opened and soon to see 1,000,000th Corvette fixed. http://t.co/PGtwYEA9np",FALSE,1,NA,2015-02-14 06:23:04,FALSE,NA,"566482741210796033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danielh7196",0,FALSE,FALSE,NA,NA
"1. WORLDWIDE END TIME SIGNS JANUARY 2015 – SINKHOLE RECORD DISASTERS US ...: http://t.co/Ue2nHhyGi1 via @YouTube",FALSE,0,NA,2015-02-14 05:57:12,FALSE,NA,"566476227905474561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Heavenbound5511",0,FALSE,FALSE,NA,NA
"3. WORLDWIDE END TIME SIGNS JANUARY 2015 – SINKHOLE RECORD DISASTERS US ...: http://t.co/bp2WCFgnDt via @YouTube",FALSE,0,NA,2015-02-14 05:55:58,FALSE,NA,"566475919464726528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Heavenbound5511",0,FALSE,FALSE,NA,NA
"I fell deep into the Facebook Sinkhole tonight. I may or may not have cried.",FALSE,0,NA,2015-02-14 05:55:03,FALSE,NA,"566475689721745408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yeslekkels",0,FALSE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 05:43:26,FALSE,NA,"566472763586510848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ADL__Muhammad",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 05:35:46,FALSE,NA,"566470836647784450",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaipur_vinay",27,TRUE,FALSE,NA,NA
"@surprise_pd - the sinkhole article at azcentral says 163rd is closed overnight.  Can residents get in and out of the area during the cl ...",FALSE,0,"Surprise_PD",2015-02-14 05:31:28,FALSE,NA,"566469753342947328","354497377","<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","hdalmolin",0,FALSE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 05:30:48,FALSE,NA,"566469585994805248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pandeism",27,TRUE,FALSE,NA,NA
"RT @AtharHKhan: If millions of muslims weren't kept in an intellectual sinkhole, I wud b more inclined 2 defend islam from its critics #ItN…",FALSE,0,NA,2015-02-14 05:29:47,FALSE,NA,"566469329206910976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riwired",27,TRUE,FALSE,NA,NA
"RT @SurvivalTrotter: Sinkhole Sint-Oedenrode, Netherlands http://t.co/OWU5AzAPb6",FALSE,0,NA,2015-02-14 05:16:38,FALSE,NA,"566466022736019456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","space_mattt",1,TRUE,FALSE,NA,NA
"Published a new blog entry Corvette Museum Marks One Year Anniversary of the Sinkhole that Swallowed Eight Corvett.. http://t.co/B0claGGZX4",FALSE,0,NA,2015-02-14 05:12:46,FALSE,NA,"566465046172409856",NA,"<a href=""http://stackideas.com/products/easyblog.html"" rel=""nofollow"">EasyBlog</a>","pautoappraisers",0,FALSE,FALSE,NA,NA
